year,latitude,longitude,wspd,wdir,number,wspd_kmh
2019,36.75,7.0,1.4160876,198.57288,0,5.097915
2019,36.75,7.25,1.3150789,251.18294,0,4.734284
2019,36.75,7.5,1.1411263,217.75769,0,4.1080546
2019,36.75,7.75,1.0660805,186.8872,0,3.8378894
2019,36.75,8.0,1.2622395,188.2018,0,4.544062
2019,36.75,8.25,1.4637512,217.6469,0,5.269504
2019,36.75,8.5,1.5980486,250.94804,0,5.7529745
2019,36.75,8.75,1.444501,280.48,0,5.2002034
2019,36.75,9.0,1.4701203,282.07608,0,5.292433
2019,36.75,9.25,1.6135687,251.72697,0,5.808847
2019,36.75,9.5,1.566393,252.71858,0,5.6390147
2019,36.75,9.75,1.4757274,224.82196,0,5.3126187
2019,36.75,10.0,1.432408,226.28746,0,5.1566687
2019,36.75,10.25,1.6177249,231.24097,0,5.8238096
2019,36.75,10.5,1.7019554,233.89294,0,6.1270394
2019,36.75,10.75,1.603272,260.43448,0,5.771779
2019,36.75,11.0,1.861576,256.45825,0,6.7016735
2019,36.75,11.25,2.2824752,261.42957,0,8.21691
2019,36.75,11.5,2.5058763,256.07428,0,9.021154
2019,36.75,11.75,2.608447,284.0733,0,9.390409
2019,36.75,12.0,2.6317856,285.11472,0,9.474428
2019,36.5,-9.0,5.0081267,288.29996,0,18.029255
2019,36.5,-8.75,4.719854,285.70636,0,16.991474
2019,36.5,-8.5,4.4396577,284.1635,0,15.982767
2019,36.5,-8.25,4.068696,281.9866,0,14.6473055
2019,36.5,-8.0,3.7414505,280.46658,0,13.469222
2019,36.5,-7.75,3.4760258,279.8376,0,12.513693
2019,36.5,-7.5,3.271432,279.04364,0,11.777155
2019,36.5,-7.25,3.0297482,278.2452,0,10.907093
2019,36.5,-7.0,2.8573818,274.86044,0,10.286574
2019,36.5,-6.75,2.62172,268.68985,0,9.438192
2019,36.5,-6.5,2.1756518,259.05368,0,7.8323464
2019,36.5,-6.25,1.578723,218.2605,0,5.6834025
2019,36.5,-6.0,1.3668642,193.73576,0,4.920711
2019,36.5,-5.75,1.1786532,198.02179,0,4.2431517
2019,36.5,-5.5,1.0839502,198.99298,0,3.9022205
2019,36.5,-5.25,1.2514936,196.19106,0,4.505377
2019,36.5,-5.0,1.4655533,209.0414,0,5.275992
2019,36.5,-4.75,1.4904436,194.53326,0,5.365597
2019,36.5,-4.5,1.8456945,230.70758,0,6.6445003
2019,36.5,-4.25,2.251208,231.33429,0,8.104349
2019,36.5,-4.0,2.5599992,225.71535,0,9.215997
2019,36.5,-3.75,2.649882,218.1566,0,9.539576
2019,36.5,-3.5,2.7485578,212.99812,0,9.894808
2019,36.5,-3.25,2.6603196,203.94127,0,9.57715
2019,36.5,-3.0,2.6219604,195.13403,0,9.439057
2019,36.5,-2.75,2.513084,185.63666,0,9.047102
2019,36.5,-2.5,2.303583,178.39618,0,8.292898
2019,36.5,-2.25,2.3706791,179.46208,0,8.534445
2019,36.5,-2.0,2.4749463,184.69716,0,8.909806
2019,36.5,-1.75,2.5173185,181.94218,0,9.062346
2019,36.5,-1.5,2.5378277,181.17009,0,9.13618
2019,36.5,-1.25,2.4352834,180.96465,0,8.76702
2019,36.5,-1.0,2.4165347,182.9243,0,8.699525
2019,36.5,-0.75,2.4250202,184.18544,0,8.730073
2019,36.5,-0.5,2.4968011,185.17108,0,8.988483
2019,36.5,-0.25,2.525108,127.90635,0,9.090389
2019,36.5,0.0,2.54789,126.956604,0,9.172403
