year,latitude,longitude,wspd,wdir,number,wspd_kmh
2024,37.0,1.5,1.8754735,171.02885,0,6.751704
2024,37.0,1.75,1.866346,171.42937,0,6.7188454
2024,37.0,2.0,1.8816395,175.18787,0,6.773902
2024,37.0,2.25,1.9352971,177.76697,0,6.9670696
2024,37.0,2.5,1.9953336,147.20467,0,7.183201
2024,37.0,2.75,2.0325413,146.92325,0,7.317148
2024,37.0,3.0,2.0246556,146.94891,0,7.2887597
2024,37.0,3.25,2.054776,148.04193,0,7.3971934
2024,37.0,3.5,2.0625415,148.06773,0,7.425149
2024,37.0,3.75,2.054629,149.62506,0,7.3966646
2024,37.0,4.0,1.9559776,154.07838,0,7.041519
2024,37.0,4.25,2.0137184,161.21,0,7.249386
2024,37.0,4.5,1.9586192,165.18095,0,7.051029
2024,37.0,4.75,1.8543867,160.76064,0,6.6757917
2024,37.0,5.0,1.8551449,184.6413,0,6.678521
2024,37.0,5.25,1.9057678,151.4865,0,6.860764
2024,37.0,5.5,1.8732252,177.24236,0,6.7436104
2024,37.0,5.75,1.8015419,172.28021,0,6.485551
2024,37.0,6.0,1.5816482,195.97351,0,5.6939335
2024,37.0,6.25,1.2083925,223.08092,0,4.350213
2024,37.0,6.5,1.2161276,222.71558,0,4.3780594
2024,37.0,6.75,1.4232626,223.8501,0,5.1237454
2024,37.0,7.0,1.7205154,223.72057,0,6.1938553
2024,37.0,7.25,1.4572595,223.49487,0,5.2461343
2024,37.0,7.5,1.3597665,252.68733,0,4.8951592
2024,37.0,7.75,1.4465517,254.09785,0,5.207586
2024,37.0,8.0,1.8061795,230.36592,0,6.502246
2024,37.0,8.25,2.013914,262.91995,0,7.2500906
2024,37.0,8.5,2.0368526,258.0245,0,7.3326693
2024,37.0,8.75,1.892203,283.31815,0,6.8119307
2024,37.0,9.0,1.5884372,279.65973,0,5.718374
2024,37.0,9.25,1.4168824,280.23453,0,5.1007767
2024,37.0,9.5,1.3576547,284.41757,0,4.8875566
2024,37.0,9.75,1.428816,290.93835,0,5.1437373
2024,37.0,10.0,1.523641,266.0956,0,5.4851074
2024,37.0,10.25,2.007467,269.3712,0,7.226881
2024,37.0,10.5,2.1196964,267.41226,0,7.6309066
2024,37.0,10.75,2.0114765,292.9852,0,7.2413154
2024,37.0,11.0,1.7662174,286.8668,0,6.358382
2024,37.0,11.25,2.1164703,289.1757,0,7.619293
2024,37.0,11.5,2.4569511,290.87878,0,8.845024
2024,37.0,11.75,2.5831149,291.79288,0,9.299213
2024,37.0,12.0,2.5730815,292.09818,0,9.263093
2024,36.75,-9.0,4.263201,272.54794,0,15.347524
2024,36.75,-8.75,3.9919684,267.59952,0,14.371086
2024,36.75,-8.5,3.5522869,262.6232,0,12.788233
2024,36.75,-8.25,3.210799,257.64304,0,11.558876
2024,36.75,-8.0,2.908328,253.042,0,10.469981
2024,36.75,-7.75,2.6462514,247.5894,0,9.5265045
2024,36.75,-7.5,2.4709098,243.13667,0,8.895275
2024,36.75,-7.25,2.4719636,237.04248,0,8.899069
2024,36.75,-7.0,2.4957206,231.17769,0,8.984594
2024,36.75,-6.75,2.4524233,223.80415,0,8.828724
2024,36.75,-6.5,2.0018082,218.76442,0,7.206509
2024,36.75,-6.25,1.4571528,204.6214,0,5.24575
2024,36.75,-6.0,1.210385,190.68248,0,4.3573856
2024,36.75,-5.75,1.1570556,189.2975,0,4.1654
2024,36.75,-5.5,0.8772986,194.41017,0,3.158275
2024,36.75,-5.25,0.7269225,196.23718,0,2.616921
2024,36.75,-5.0,0.5909621,224.3723,0,2.1274636
2024,36.75,-4.75,0.52616924,203.69276,0,1.8942093
2024,36.75,-4.5,0.57546175,194.93274,0,2.0716622
2024,36.75,-4.25,0.915586,203.8084,0,3.2961094
2024,36.75,-4.0,1.2001035,239.63908,0,4.3203726
2024,36.75,-3.75,1.2061852,243.93689,0,4.3422666
2024,36.75,-3.5,1.2431294,236.94878,0,4.4752655
2024,36.75,-3.25,1.2811955,229.38188,0,4.6123037
2024,36.75,-3.0,1.2627558,211.8631,0,4.5459204
2024,36.75,-2.75,1.2335548,192.28072,0,4.4407973
2024,36.75,-2.5,1.2507292,183.92247,0,4.502625
2024,36.75,-2.25,1.2967777,179.09021,0,4.6684
2024,36.75,-2.0,1.4664141,177.62811,0,5.2790904
2024,36.75,-1.75,1.6861109,176.02754,0,6.0699987
2024,36.75,-1.5,1.6707312,172.17578,0,6.014632
2024,36.75,-1.25,1.7213379,170.35637,0,6.1968164
2024,36.75,-1.0,1.6602103,140.66734,0,5.9767566
2024,36.75,-0.75,1.6451174,141.17189,0,5.9224224
2024,36.75,-0.5,1.6604962,142.02652,0,5.977786
2024,36.75,-0.25,1.67171,142.22575,0,6.018156
2024,36.75,0.0,1.7032094,141.99728,0,6.1315536
2024,36.75,0.25,1.7424251,141.28853,0,6.2727304
2024,36.75,0.5,1.7892418,140.0753,0,6.4412704
2024,36.75,0.75,1.8288833,169.92796,0,6.5839796
2024,36.75,1.0,1.775002,169.92406,0,6.390007
2024,36.75,1.25,1.7168746,170.74034,0,6.1807485
2024,36.75,1.5,1.6970879,170.16496,0,6.109516
2024,36.75,1.75,1.6769508,169.73503,0,6.0370226
2024,36.75,2.0,1.6738548,171.73622,0,6.025877
2024,36.75,2.25,1.6993095,174.90697,0,6.117514
2024,36.75,2.5,1.6013856,170.83936,0,5.764988
2024,36.75,2.75,1.5743012,168.53864,0,5.6674843
2024,36.75,3.0,1.2548052,168.51117,0,4.5172987
2024,36.75,3.25,1.1934866,136.90459,0,4.2965517
2024,36.75,3.5,1.2000226,135.47618,0,4.320081
2024,36.75,3.75,1.1488994,134.53699,0,4.136038
2024,36.75,4.0,1.0173103,138.63448,0,3.6623168
2024,36.75,4.25,1.0176059,146.28276,0,3.663381
2024,36.75,4.5,1.0264515,150.69878,0,3.6952252
2024,36.75,4.75,0.96762127,171.94,0,3.4834366
2024,36.75,5.0,1.0171603,141.2527,0,3.661777
2024,36.75,5.25,1.1732283,138.14726,0,4.223622
2024,36.75,5.5,1.1187087,134.69131,0,4.0273514
2024,36.75,5.75,0.99092895,223.54828,0,3.5673442
2024,36.75,6.0,0.906118,217.02875,0,3.2620246
2024,36.75,6.25,0.7817521,213.53168,0,2.8143075
2024,36.75,6.5,0.83883715,212.66667,0,3.0198135
2024,36.75,6.75,1.0102146,214.71577,0,3.6367724
2024,36.75,7.0,1.2090875,215.08955,0,4.352715
2024,36.75,7.25,1.1285177,271.5278,0,4.0626636
2024,36.75,7.5,0.9893318,268.65146,0,3.5615942
2024,36.75,7.75,0.9064501,235.02843,0,3.2632203
2024,36.75,8.0,1.0601163,202.5429,0,3.8164186
2024,36.75,8.25,1.2431145,258.1943,0,4.475212
2024,36.75,8.5,1.3720692,259.04898,0,4.9394493
2024,36.75,8.75,1.2723414,286.7061,0,4.5804286
2024,36.75,9.0,1.2782227,290.0411,0,4.6016016
2024,36.75,9.25,1.3692337,260.91568,0,4.929241
2024,36.75,9.5,1.3079047,262.69565,0,4.708457
2024,36.75,9.75,1.1943545,259.90784,0,4.2996764
2024,36.75,10.0,1.1266236,261.65466,0,4.055845
2024,36.75,10.25,1.3103184,265.63492,0,4.717146
2024,36.75,10.5,1.4288602,266.54562,0,5.1438966
2024,36.75,10.75,1.3816838,291.21252,0,4.9740615
2024,36.75,11.0,1.6749325,291.32736,0,6.0297565
2024,36.75,11.25,2.1495254,265.34222,0,7.7382913
2024,36.75,11.5,2.4474633,265.8538,0,8.810867
2024,36.75,11.75,2.5727093,295.73178,0,9.261753
2024,36.75,12.0,2.6217473,295.0322,0,9.43829
2024,36.5,-9.0,4.3525558,274.11313,0,15.6692
2024,36.5,-8.75,4.0856295,270.28036,0,14.708265
2024,36.5,-8.5,3.8161156,267.01453,0,13.738016
2024,36.5,-8.25,3.4587297,263.14658,0,12.4514265
2024,36.5,-8.0,3.1369743,259.74423,0,11.293107
2024,36.5,-7.75,2.8656619,226.77808,0,10.316382
2024,36.5,-7.5,2.6482408,223.87383,0,9.533667
2024,36.5,-7.25,2.4155395,220.42859,0,8.695942
2024,36.5,-7.0,2.3109138,215.4038,0,8.319289
2024,36.5,-6.75,2.2102685,207.52522,0,7.9569664
2024,36.5,-6.5,1.9671602,201.05322,0,7.0817766
2024,36.5,-6.25,1.5602525,193.2383,0,5.616909
2024,36.5,-6.0,1.2775241,179.28212,0,4.5990868
2024,36.5,-5.75,0.99773216,179.30559,0,3.5918357
2024,36.5,-5.5,0.79514426,185.82751,0,2.8625193
2024,36.5,-5.25,0.88296825,196.23688,0,3.1786857
2024,36.5,-5.0,1.1257966,185.18321,0,4.0528674
2024,36.5,-4.75,1.1587217,207.32674,0,4.171398
2024,36.5,-4.5,1.47397,224.37622,0,5.306292
2024,36.5,-4.25,1.822421,227.79956,0,6.560715
2024,36.5,-4.0,2.0510554,221.51067,0,7.3837996
2024,36.5,-3.75,2.0386722,216.9389,0,7.3392196
2024,36.5,-3.5,2.1008031,215.83525,0,7.562891
2024,36.5,-3.25,1.9772199,211.09908,0,7.1179914
2024,36.5,-3.0,1.9549657,203.0641,0,7.0378766
2024,36.5,-2.75,1.8387741,195.64958,0,6.6195865
2024,36.5,-2.5,1.6628528,192.66246,0,5.98627
2024,36.5,-2.25,1.7940078,183.46234,0,6.458428
2024,36.5,-2.0,1.9433365,182.25536,0,6.9960113
2024,36.5,-1.75,1.9698625,178.71031,0,7.0915046
2024,36.5,-1.5,1.9382291,176.40001,0,6.9776244
2024,36.5,-1.25,1.778766,173.18091,0,6.403558
2024,36.5,-1.0,1.6539809,172.1549,0,5.954331
2024,36.5,-0.75,1.5919541,168.53755,0,5.7310348
2024,36.5,-0.5,1.5968202,162.01894,0,5.748553
2024,36.5,-0.25,1.5939242,134.50533,0,5.7381268
2024,36.5,0.0,1.5829939,133.52296,0,5.6987777
2024,36.5,0.25,1.5069326,136.50818,0,5.4249573
2024,36.5,0.5,1.521104,138.67622,0,5.475974
2024,36.5,0.75,1.3265828,137.39311,0,4.7756977
2024,36.5,1.0,1.1584207,161.69292,0,4.1703143
2024,36.5,1.25,1.0999144,158.80487,0,3.9596918
2024,36.5,1.5,1.0909561,157.21751,0,3.9274418
2024,36.5,1.75,1.0873234,158.15245,0,3.9143643
2024,36.5,2.0,1.0977511,161.87425,0,3.951904
2024,36.5,2.25,1.0907656,159.58476,0,3.9267561
2024,36.5,2.5,1.0544771,152.81458,0,3.7961175
2024,36.5,2.75,1.0224599,152.37001,0,3.6808555
2024,36.5,3.0,0.87062603,147.3237,0,3.1342537
2024,36.5,3.25,0.864315,173.71031,0,3.1115339
2024,36.5,3.5,0.8399764,148.82385,0,3.0239148
2024,36.5,3.75,0.7856057,149.60196,0,2.8281806
2024,36.5,4.0,0.6260546,194.91576,0,2.2537963
2024,36.5,4.25,0.59478503,201.29749,0,2.141226
2024,36.5,4.5,0.60978854,200.06563,0,2.1952386
2024,36.5,4.75,0.67543006,143.12802,0,2.431548
2024,36.5,5.0,0.7129626,140.91895,0,2.5666654
2024,36.5,5.25,0.80196905,133.51631,0,2.8870885
2024,36.5,5.5,0.7961597,208.59956,0,2.8661747
2024,36.5,5.75,0.77761745,294.22617,0,2.7994227
2024,36.5,6.0,0.81031793,208.96318,0,2.9171445
2024,36.5,6.25,0.78782064,212.45601,0,2.8361542
2024,36.5,6.5,0.84064513,181.6994,0,3.0263224
2024,36.5,6.75,0.903964,182.2108,0,3.2542703
2024,36.5,7.0,1.0535557,212.72975,0,3.7928004
2024,36.5,7.25,0.9890277,267.54523,0,3.5604997
2024,36.5,7.5,0.89085644,263.9025,0,3.2070832
2024,36.5,7.75,0.8290429,201.0673,0,2.9845543
2024,36.5,8.0,0.9278078,262.94348,0,3.340108
2024,36.5,8.25,1.0709022,265.4834,0,3.855248
2024,36.5,8.5,1.1948453,295.95654,0,4.301443
2024,36.5,8.75,1.1586858,264.3565,0,4.171269
2024,36.5,9.0,1.1756265,264.33594,0,4.2322555
2024,36.5,9.25,1.2098371,263.35327,0,4.3554134
2024,36.5,9.5,1.1657748,262.75012,0,4.1967893
2024,36.5,9.75,1.0697883,260.85068,0,3.851238
2024,36.5,10.0,1.0647577,262.07474,0,3.8331277
2024,36.5,10.25,1.0756394,212.84209,0,3.8723016
2024,36.5,10.5,1.2179182,243.8149,0,4.3845053
2024,36.5,10.75,1.5558125,187.12927,0,5.600925
2024,36.5,11.0,1.9180084,212.45789,0,6.9048305
2024,36.5,11.25,2.2368703,211.59644,0,8.052732
2024,36.5,11.5,2.3691547,210.41045,0,8.528956
2024,36.5,11.75,2.4871967,239.72246,0,8.953908
2024,36.5,12.0,2.6349022,237.89459,0,9.485648
2024,36.25,-9.0,4.389272,275.5527,0,15.801379
2024,36.25,-8.75,4.172038,242.88062,0,15.019337
2024,36.25,-8.5,3.8861969,239.96277,0,13.990309
2024,36.25,-8.25,3.617349,237.6809,0,13.022456
2024,36.25,-8.0,3.2860854,235.38731,0,11.829907
2024,36.25,-7.75,2.9911108,233.76555,0,10.767999
2024,36.25,-7.5,2.7085664,232.39525,0,9.750839
2024,36.25,-7.25,2.4511893,230.18683,0,8.824281
2024,36.25,-7.0,2.2177863,227.23053,0,7.9840307
2024,36.25,-6.75,2.0132596,219.0023,0,7.2477345
2024,36.25,-6.5,1.7565541,202.09508,0,6.3235946
2024,36.25,-6.25,1.7528411,190.64027,0,6.310228
2024,36.25,-6.0,1.5468694,150.76695,0,5.56873
2024,36.25,-5.75,1.1821852,152.07164,0,4.2558665
2024,36.25,-5.5,1.256585,192.75883,0,4.523706
2024,36.25,-5.25,1.399333,196.44798,0,5.0375986
2024,36.25,-5.0,1.8304025,189.90633,0,6.589449
2024,36.25,-4.75,2.0229566,238.89488,0,7.282644
2024,36.25,-4.5,2.335179,230.04716,0,8.406645
2024,36.25,-4.25,2.2843106,230.98811,0,8.223517
2024,36.25,-4.0,2.3214817,227.08765,0,8.357334
2024,36.25,-3.75,2.2366083,222.14577,0,8.051789
2024,36.25,-3.5,2.1029427,215.58968,0,7.5705934
2024,36.25,-3.25,2.0154896,209.87958,0,7.255762
2024,36.25,-3.0,1.9205817,203.14478,0,6.914094
2024,36.25,-2.75,1.8151336,198.22723,0,6.5344806
2024,36.25,-2.5,1.8929912,189.007,0,6.8147683
2024,36.25,-2.25,1.9628083,187.47961,0,7.0661097
2024,36.25,-2.0,2.0833623,186.97821,0,7.5001044
2024,36.25,-1.75,2.0523105,183.54887,0,7.3883176
2024,36.25,-1.5,1.915698,179.53607,0,6.896513
2024,36.25,-1.25,1.7469293,177.11488,0,6.288945
2024,36.25,-1.0,1.6405953,174.18561,0,5.906143
2024,36.25,-0.75,1.6120296,174.2928,0,5.803306
2024,36.25,-0.5,1.5974884,178.13593,0,5.750958
2024,36.25,-0.25,1.530867,176.12492,0,5.511121
2024,36.25,0.0,1.4830881,175.58101,0,5.339117
2024,36.25,0.25,1.2789017,177.8879,0,4.604046
2024,36.25,0.5,1.0816138,149.55037,0,3.8938096
2024,36.25,0.75,0.9114332,209.89134,0,3.2811594
2024,36.25,1.0,0.82161736,215.03178,0,2.9578223
2024,36.25,1.25,0.8011132,216.73033,0,2.8840075
2024,36.25,1.5,0.7960035,218.06299,0,2.8656125
2024,36.25,1.75,0.84360963,190.76924,0,3.0369947
2024,36.25,2.0,0.8801312,163.94371,0,3.1684723
2024,36.25,2.25,0.8986532,253.37505,0,3.2351515
2024,36.25,2.5,0.8427694,199.96092,0,3.0339696
2024,36.25,2.75,0.8151178,196.30049,0,2.934424
2024,36.25,3.0,0.89340717,256.96664,0,3.2162657
2024,36.25,3.25,0.911988,256.6345,0,3.2831569
2024,36.25,3.5,0.88571066,255.04639,0,3.1885583
2024,36.25,3.75,0.77636385,166.53368,0,2.7949097
2024,36.25,4.0,0.6433118,232.10262,0,2.3159225
2024,36.25,4.25,0.58306605,174.67957,0,2.0990376
2024,36.25,4.5,0.5856542,171.5955,0,2.108355
2024,36.25,4.75,0.6537314,146.75081,0,2.353433
2024,36.25,5.0,0.7507419,152.4984,0,2.7026708
2024,36.25,5.25,0.82474774,182.83112,0,2.969092
2024,36.25,5.5,0.91835403,275.3364,0,3.3060744
2024,36.25,5.75,1.0036975,283.9821,0,3.613311
2024,36.25,6.0,1.0284892,293.8976,0,3.7025611
2024,36.25,6.25,0.9472506,210.88298,0,3.4101021
2024,36.25,6.5,0.9210832,154.7943,0,3.3158994
2024,36.25,6.75,0.98875165,154.1353,0,3.559506
2024,36.25,7.0,1.1207067,183.73163,0,4.034544
2024,36.25,7.25,1.0706391,240.1629,0,3.8543007
2024,36.25,7.5,0.9796274,237.88142,0,3.5266585
2024,36.25,7.75,1.0789231,270.85678,0,3.884123
2024,36.25,8.0,1.2379556,273.22015,0,4.45664
2024,36.25,8.25,1.2860583,273.24487,0,4.62981
2024,36.25,8.5,1.0721465,264.9608,0,3.8597274
2024,36.25,8.75,1.0528927,263.5082,0,3.7904136
2024,36.25,9.0,1.1114639,264.084,0,4.00127
2024,36.25,9.25,1.140786,264.93973,0,4.1068296
2024,36.25,9.5,1.1104391,264.3871,0,3.9975805
2024,36.25,9.75,1.0869709,270.53275,0,3.9130952
2024,36.25,10.0,1.1101013,275.24045,0,3.9963648
2024,36.25,10.25,1.158182,224.10327,0,4.169455
2024,36.25,10.5,1.5001416,169.83557,0,5.40051
2024,36.25,10.75,1.8638233,168.28471,0,6.7097635
2024,36.25,11.0,2.0798874,164.55467,0,7.4875946
2024,36.25,11.25,2.1606352,217.01344,0,7.7782865
2024,36.25,11.5,2.283305,214.98997,0,8.219897
2024,36.25,11.75,2.4515443,212.9449,0,8.82556
2024,36.25,12.0,2.5851786,241.10754,0,9.306643
2024,36.0,-9.0,4.390512,246.61415,0,15.805842
2024,36.0,-8.75,4.1916914,244.04497,0,15.090089
2024,36.0,-8.5,3.970419,241.82251,0,14.293508
2024,36.0,-8.25,3.6930206,239.84503,0,13.294874
2024,36.0,-8.0,3.4162633,238.16826,0,12.298548
2024,36.0,-7.75,3.141618,237.49506,0,11.309825
2024,36.0,-7.5,2.852245,237.12065,0,10.268082
2024,36.0,-7.25,2.5926402,236.877,0,9.333505
2024,36.0,-7.0,2.339987,236.65613,0,8.423953
2024,36.0,-6.75,2.0773537,234.5877,0,7.478473
2024,36.0,-6.5,1.948054,197.82542,0,7.0129943
2024,36.0,-6.25,1.8815012,162.5401,0,6.773404
2024,36.0,-6.0,1.7329417,142.34889,0,6.2385902
2024,36.0,-5.75,1.2354594,146.91806,0,4.447654
2024,36.0,-5.5,1.3092179,194.41162,0,4.7131844
2024,36.0,-5.25,1.7099117,207.42204,0,6.155682
2024,36.0,-5.0,2.0689251,207.22884,0,7.44813
2024,36.0,-4.75,2.2109933,242.40916,0,7.9595757
2024,36.0,-4.5,2.3169844,245.29482,0,8.341144
2024,36.0,-4.25,2.286106,246.59877,0,8.229981
2024,36.0,-4.0,2.112562,245.84514,0,7.6052227
2024,36.0,-3.75,1.9527789,243.67354,0,7.030004
2024,36.0,-3.5,1.86062,219.84575,0,6.6982317
2024,36.0,-3.25,1.8408426,213.93407,0,6.627033
2024,36.0,-3.0,1.8187566,213.49644,0,6.5475235
2024,36.0,-2.75,1.85617,219.06648,0,6.682212
2024,36.0,-2.5,1.9183093,190.37273,0,6.9059134
2024,36.0,-2.25,1.9973636,189.71642,0,7.190509
2024,36.0,-2.0,2.027523,189.3302,0,7.2990828
2024,36.0,-1.75,1.9259685,186.44995,0,6.9334865
2024,36.0,-1.5,1.7871356,182.53241,0,6.433688
2024,36.0,-1.25,1.6838403,175.60582,0,6.061825
2024,36.0,-1.0,1.6158892,201.17273,0,5.817201
2024,36.0,-0.75,1.6117644,199.99251,0,5.802352
2024,36.0,-0.5,1.4534935,198.26176,0,5.2325764
2024,36.0,-0.25,1.4192786,233.92125,0,5.109403
2024,36.0,0.0,1.3125031,265.63193,0,4.725011
2024,36.0,0.25,1.120407,263.98447,0,4.033465
2024,36.0,0.5,0.9352243,263.9768,0,3.3668075
2024,36.0,0.75,0.8781279,262.87604,0,3.1612604
2024,36.0,1.0,0.86395746,261.76154,0,3.110247
2024,36.0,1.25,0.84209895,262.2966,0,3.0315561
2024,36.0,1.5,0.8169801,263.8334,0,2.9411283
2024,36.0,1.75,0.8695894,265.06836,0,3.1305218
2024,36.0,2.0,0.983764,271.85568,0,3.5415504
2024,36.0,2.25,1.0264864,278.53195,0,3.695351
2024,36.0,2.5,0.96520597,283.98065,0,3.4747415
2024,36.0,2.75,0.8564765,289.58817,0,3.0833154
2024,36.0,3.0,0.9457893,293.32675,0,3.4048414
2024,36.0,3.25,0.9657965,264.72305,0,3.4768672
2024,36.0,3.5,1.0279884,185.61491,0,3.7007582
2024,36.0,3.75,0.9550343,190.25578,0,3.4381235
2024,36.0,4.0,0.8496473,164.2755,0,3.0587301
2024,36.0,4.25,0.6335209,174.65965,0,2.2806752
2024,36.0,4.5,0.6127997,151.46399,0,2.2060788
2024,36.0,4.75,0.5973459,186.38898,0,2.1504452
2024,36.0,5.0,0.7309344,185.58061,0,2.6313636
2024,36.0,5.25,0.8621168,184.70863,0,3.1036205
2024,36.0,5.5,0.95585775,240.08911,0,3.4410877
2024,36.0,5.75,1.0148927,274.43454,0,3.6536136
2024,36.0,6.0,1.1042279,282.73126,0,3.9752204
2024,36.0,6.25,1.0144054,265.59744,0,3.6518593
2024,36.0,6.5,0.97967273,181.99516,0,3.5268219
2024,36.0,6.75,1.0041543,182.72218,0,3.6149554
2024,36.0,7.0,1.1189449,182.60149,0,4.0282016
2024,36.0,7.25,1.1024853,210.60797,0,3.968947
2024,36.0,7.5,1.2165787,240.64972,0,4.3796835
2024,36.0,7.75,1.3330002,272.6951,0,4.7988005
2024,36.0,8.0,1.334775,276.5189,0,4.8051896
2024,36.0,8.25,1.1407926,269.7374,0,4.1068535
2024,36.0,8.5,0.9736554,203.87352,0,3.5051594
2024,36.0,8.75,1.026332,206.74489,0,3.6947951
2024,36.0,9.0,1.1214751,239.364,0,4.03731
2024,36.0,9.25,1.1858636,271.36472,0,4.269109
2024,36.0,9.5,1.1130707,274.95258,0,4.0070543
2024,36.0,9.75,1.1170691,250.85017,0,4.0214486
2024,36.0,10.0,1.0983019,197.17285,0,3.9538867
2024,36.0,10.25,1.1364094,167.76276,0,4.0910735
2024,36.0,10.5,1.5084921,169.68169,0,5.4305716
2024,36.0,10.75,1.8285456,171.17249,0,6.5827637
2024,36.0,11.0,2.0297472,169.97734,0,7.30709
2024,36.0,11.25,2.088753,163.36841,0,7.5195107
2024,36.0,11.5,2.2596462,218.1394,0,8.134726
2024,36.0,11.75,2.4151225,215.58977,0,8.694441
2024,36.0,12.0,2.5164902,214.59229,0,9.059364
2024,35.75,-9.0,4.3700957,247.0968,0,15.732345
2024,35.75,-8.75,4.1969256,244.43303,0,15.108932
2024,35.75,-8.5,3.975674,242.25024,0,14.312426
2024,35.75,-8.25,3.7709894,240.18022,0,13.575562
2024,35.75,-8.0,3.5345745,238.56873,0,12.724468
2024,35.75,-7.75,3.2837648,238.05994,0,11.821553
2024,35.75,-7.5,3.0248983,237.24867,0,10.889633
2024,35.75,-7.25,2.763418,237.65405,0,9.948304
2024,35.75,-7.0,2.5570948,238.03253,0,9.205541
2024,35.75,-6.75,2.34083,238.41902,0,8.426988
2024,35.75,-6.5,2.187085,206.93665,0,7.8735056
2024,35.75,-6.25,1.8098952,144.94383,0,6.5156226
2024,35.75,-6.0,1.487444,93.34252,0,5.3547983
2024,35.75,-5.75,1.0612122,159.83784,0,3.8203638
2024,35.75,-5.5,1.0359997,197.17279,0,3.7295988
2024,35.75,-5.25,1.3832068,222.34137,0,4.9795446
2024,35.75,-5.0,1.658136,225.80652,0,5.9692893
2024,35.75,-4.75,1.8609958,219.6009,0,6.6995845
2024,35.75,-4.5,1.9777484,216.02075,0,7.119894
2024,35.75,-4.25,2.0531754,214.0366,0,7.3914313
2024,35.75,-4.0,1.8967246,217.74585,0,6.8282084
2024,35.75,-3.75,1.7784783,192.26979,0,6.4025216
2024,35.75,-3.5,1.7633319,217.1115,0,6.347995
2024,35.75,-3.25,1.755752,214.47871,0,6.320707
2024,35.75,-3.0,1.7702929,211.2757,0,6.373054
2024,35.75,-2.75,1.8368279,214.36946,0,6.6125803
2024,35.75,-2.5,1.8915347,216.84892,0,6.8095245
2024,35.75,-2.25,1.8957968,187.35295,0,6.824868
2024,35.75,-2.0,1.9187778,187.98454,0,6.9076
2024,35.75,-1.75,1.8183736,185.0083,0,6.5461445
2024,35.75,-1.5,1.6409621,207.68697,0,5.9074636
2024,35.75,-1.25,1.571301,199.9372,0,5.6566834
2024,35.75,-1.0,1.4357162,225.24194,0,5.168578
2024,35.75,-0.75,1.4364089,252.85884,0,5.171072
2024,35.75,-0.5,1.3125606,271.02686,0,4.725218
2024,35.75,-0.25,1.2098302,270.18906,0,4.3553886
2024,35.75,0.0,1.1005138,266.18332,0,3.9618497
2024,35.75,0.25,1.0865496,264.34918,0,3.9115787
2024,35.75,0.5,1.1016723,264.49274,0,3.96602
2024,35.75,0.75,1.0461513,262.27914,0,3.7661445
2024,35.75,1.0,0.99877524,257.69336,0,3.5955908
