year,latitude,longitude,wspd,wdir,number,wspd_kmh
2021,36.25,8.25,1.1591755,308.65198,0,4.173032
2021,36.25,8.5,0.93463105,302.3046,0,3.3646717
2021,36.25,8.75,0.9206701,276.66403,0,3.3144124
2021,36.25,9.0,0.97966796,241.73041,0,3.5268047
2021,36.25,9.25,1.0318111,245.66809,0,3.71452
2021,36.25,9.5,1.0249194,224.90515,0,3.6897097
2021,36.25,9.75,0.9965221,215.56987,0,3.5874796
2021,36.25,10.0,0.9669463,230.92458,0,3.4810066
2021,36.25,10.25,1.0446024,174.7953,0,3.7605686
2021,36.25,10.5,1.4779505,175.58354,0,5.3206215
2021,36.25,10.75,1.8602228,176.1291,0,6.696802
2021,36.25,11.0,2.0631304,176.64821,0,7.427269
2021,36.25,11.25,1.9673945,201.17719,0,7.08262
2021,36.25,11.5,1.982563,198.85835,0,7.1372266
2021,36.25,11.75,2.0351715,220.03316,0,7.3266172
2021,36.25,12.0,2.1122596,215.92299,0,7.6041346
2021,36.0,-9.0,4.4788013,254.8966,0,16.123684
2021,36.0,-8.75,4.2796245,253.87268,0,15.406648
2021,36.0,-8.5,4.0475926,253.6212,0,14.571333
2021,36.0,-8.25,3.750243,223.13512,0,13.5008745
2021,36.0,-8.0,3.4646568,222.54327,0,12.472764
2021,36.0,-7.75,3.1868045,222.01689,0,11.472496
2021,36.0,-7.5,2.9107735,221.21535,0,10.478785
2021,36.0,-7.25,2.6755915,223.05165,0,9.632129
2021,36.0,-7.0,2.5057406,172.9524,0,9.020666
2021,36.0,-6.75,2.323388,174.883,0,8.364197
2021,36.0,-6.5,2.2330706,118.125374,0,8.039054
2021,36.0,-6.25,2.128864,154.87415,0,7.6639104
2021,36.0,-6.0,1.910274,142.3339,0,6.8769865
2021,36.0,-5.75,1.4043989,142.71663,0,5.055836
2021,36.0,-5.5,1.3273032,173.18654,0,4.778291
2021,36.0,-5.25,1.6265498,195.63501,0,5.8555794
2021,36.0,-5.0,1.8915936,217.90163,0,6.8097367
2021,36.0,-4.75,2.0394785,231.08777,0,7.3421226
2021,36.0,-4.5,2.1210792,237.5395,0,7.635885
2021,36.0,-4.25,2.150325,239.41559,0,7.74117
2021,36.0,-4.0,2.0463948,240.24678,0,7.367021
2021,36.0,-3.75,1.9811281,212.4988,0,7.132061
2021,36.0,-3.5,1.9571904,211.56023,0,7.045885
2021,36.0,-3.25,1.9799327,210.90462,0,7.1277575
2021,36.0,-3.0,2.0130424,189.2035,0,7.2469525
2021,36.0,-2.75,2.1328063,170.02953,0,7.6781025
2021,36.0,-2.5,2.2479484,169.94981,0,8.092614
2021,36.0,-2.25,2.3764322,168.0766,0,8.555156
2021,36.0,-2.0,2.4294689,167.16356,0,8.746088
2021,36.0,-1.75,2.3603256,164.21574,0,8.497171
2021,36.0,-1.5,2.253754,160.14038,0,8.113514
2021,36.0,-1.25,2.177934,183.72786,0,7.840562
2021,36.0,-1.0,2.1882775,179.43852,0,7.8777986
2021,36.0,-0.75,2.2098148,207.0258,0,7.955333
2021,36.0,-0.5,1.9662946,203.82796,0,7.0786605
2021,36.0,-0.25,1.9190985,200.0014,0,6.9087543
2021,36.0,0.0,1.7290424,225.98628,0,6.2245526
2021,36.0,0.25,1.3900181,221.974,0,5.004065
2021,36.0,0.5,1.0832263,247.66124,0,3.8996146
2021,36.0,0.75,0.9977024,248.27913,0,3.5917287
2021,36.0,1.0,0.9501245,247.53493,0,3.420448
2021,36.0,1.25,0.89554244,248.78944,0,3.2239528
2021,36.0,1.5,0.82767564,222.77696,0,2.9796321
2021,36.0,1.75,0.82738876,224.49324,0,2.9785995
2021,36.0,2.0,0.9026446,216.16583,0,3.2495203
2021,36.0,2.25,0.9270041,250.28206,0,3.3372147
2021,36.0,2.5,0.8656297,226.44597,0,3.1162667
2021,36.0,2.75,0.8215783,203.6805,0,2.957682
